DC_ID,Node1,Node2,EPANET,Diameter,Length,Roughness,Minorloss,Status,Material,Zone,DateMapped,Dia_Inch,Network,Inst_Date,ServiceSta,Remarks,Ext_Overha,Nodel1,Nodel2,Dia_DN,Dia Inch,FID,layer,path
WAMLANDA,,,,,32.423,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,99.350,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,24.231,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,59.682,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,28.743,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,120.327,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,9.252,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,6.029,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,18.200,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,144.910,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,141.900,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,76.264,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,57.929,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,54.501,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,134.802,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,95.147,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,48.615,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
WAMLANDA,,,,,10.163,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,0.784,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,1.009,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,45.442,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,35.524,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,7.997,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,54.740,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,68.311,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,74.254,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,7.951,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,58.212,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,70.199,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,18.796,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,109.905,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,22.845,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,29.134,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,19.349,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,35.587,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,7.733,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,62.927,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,65.114,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,42.230,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,54.700,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,33.558,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,35.354,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,50.076,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
JAVAISHA,,,,,55.978,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,4.780,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,60.286,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,40,1.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,12.529,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,20.048,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,11.979,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,6.853,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,97.113,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,36.209,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,10.246,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,34.913,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,14.222,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,3.455,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,21.811,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,22.060,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,21.299,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,20.287,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,48.342,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,74.856,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,20.253,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,163.369,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,25.473,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,72.863,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,88.766,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,31.819,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,6.292,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,26.687,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,18.723,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,40.943,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,59.787,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,54.319,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,171.129,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,62.977,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,131.578,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,0.066,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,43.631,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,56.111,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,97.324,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,2.549,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,12.560,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,114.387,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,49.304,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,128.218,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,42.130,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,1.922,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,2.945,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,88.757,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,3.306,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,20.324,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,32.572,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,131.388,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,41.138,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
VILAGE CAR,,,,,32.197,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,26.121,0,0.1,OPEN,,MIL,,,Distribution main,,In service,DMM,,,,75,3.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,68.666,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,6.299,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,31.359,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,37.046,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,41.236,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,86.510,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,68.243,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,66.228,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,99.671,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
KATUORO,,,,,2.728,0,0.1,OPEN,,MIL,,,Distribution,,In service,DMM,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
