DC_ID,Node1,Node2,EPANET,Diameter,Length,Roughness,Minorloss,Status,Material,Zone,DateMapped,Dia_Inch,Network,Inst_Date,ServiceSta,Remarks,Ext_Overha,Category,Sength
241.363780,,,,100,241.364,0.0,0.1,OPEN,HDPE,OBA,01.2020,4.00,Distribution Main,2018,In service,Riverton OBA,,Major,241.34
675.460917,,,,40,675.461,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.50,Distribution Main,2018,In service,Riverton OBA,,Minor,675.41
335.228521,,,,100,335.229,0.0,0.1,OPEN,HDPE,OBA,01.2020,4.00,Distribution Main,2018,In service,Riverton OBA,,Major,335.20
1318.48671,,,,40,1318.487,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.50,Distribution Main,2018,In service,Riverton OBA,,Minor,1318.38
318.843283,,,,40,318.843,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.50,Distribution Main,2018,In service,Riverton OBA,,Minor,318.82
129.925254,,,,25,129.925,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.00,Distribution Main,2019,In service,Riverton OBA,,Minor,129.91
168.474654,,,,25,168.475,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.00,Distribution Main,2019,In service,Riverton OBA,,Minor,168.46
271.085624,,,,20,271.086,0.0,0.1,OPEN,PPR,OBA,01.2020,0.75,Service line,2019,In service,,,Minor,271.06
179.056396,,,,25,179.056,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.00,Distribution Main,2019,In service,,,Minor,179.04
177.889270,,,,20,177.889,0.0,0.1,OPEN,PPR,OBA,01.2020,0.75,Service line,2019,In service,,,Minor,177.88
571.672245,,,,100,571.672,0.0,0.1,OPEN,HDPE,OBA,01.2020,4.00,Distribution Main,2018,In service,Riverton OBA,,Major,571.63
133.227268,,,,50,133.227,0.0,0.1,OPEN,HDPE,OBA,01.2020,2.00,Distribution Main,2019,In service,,,Minor,133.22
670.800085,,,,25,670.800,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.00,Distribution Main,2019,In service,,,Minor,670.75
1125.57990,,,,100,1125.580,0.0,0.1,OPEN,HDPE,OBA,01.2020,4.00,Distribution Main,2018,In service,Riverton OBA,,Major,1125.49
1052.41357,,,,50,1052.414,0.0,0.1,OPEN,HDPE,OBA,01.2020,2.00,Distribution Main,2018,In service,Riverton OBA,,Minor,1052.33
1203.30832,,,,75,1386.342,0.0,0.1,OPEN,HDPE,OBA,01.2020,3.00,Distribution Main,2018,In service,Riverton OBA,,Major,1386.23
260.287353,,,,100,260.287,0.0,0.1,OPEN,HDPE,OBA,01.2020,4.00,Distribution Main,2018,In service,Riverton OBA,,Major,260.27
861.992328,,,,40,861.992,0.0,0.1,OPEN,HDPE,OBA,01.2020,1.50,Distribution Main,2018,In service,Riverton OBA,,Minor,861.92
4.80137695,,,,150,4.801,0.0,0.1,OPEN,Steel,OBA,01.2020,6.00,Distribution Main,2018,In service,Tank outlets,,Major,4.80
3074.84171,,,,200,3074.842,0.0,0.1,OPEN,Steel,OBA,01.2020,8.00,Rising main,2018,In service,Riverton OBA,,Major,3074.60
5.73572813,,,,100,5.736,0.0,0.1,OPEN,Steel,OBA,01.2020,4.00,Rising main,2018,In service,Riverton OBA,,Major,5.74
17.3116014,,,,100,17.312,0.0,0.1,OPEN,Steel,OBA,01.2020,4.00,Rising main,2018,In service,,,Major,17.31
690.820117,,,,100,690.820,0.0,0.1,OPEN,HDPE,OBA,01.2020,4.00,Distribution Main,2018,Out of service,Riverton OBA,,Major,690.77
27.3122040,,,,150,27.312,0.0,0.1,OPEN,PVC,RIAT C,01.2020,6.00,Distribution Main,2018,In service,,,Major,27.31
3.02435146,,,,150,3.024,0.0,0.1,OPEN,PVC,RIAT C,01.2020,6.00,Distribution Main,2018,In service,,,Major,3.02
461.489691,,,,225,461.490,0.0,0.1,OPEN,PVC,RIAT C,01.2020,9.00,Distribution Main,2018,In service,,,Major,461.46
1004.02579,,,,100,1004.026,0.0,0.1,OPEN,PVC,RIAT C,01.2020,4.00,Distribution Main,2018,In service,,,Major,1003.96
1441.15767,,,,50,1441.158,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.00,Distribution Main,2018,In service,,,Minor,1441.06
704.870050,,,,50,704.870,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.00,Distribution Main,2018,In service,,,Minor,704.82
398.619609,,,,50,398.620,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.00,Distribution Main,2018,In service,,,Minor,398.59
266.443522,,,,50,266.444,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.00,Distribution Main,2018,In service,,,Minor,266.42
362.831585,,,,50,362.832,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.00,Distribution Main,2018,In service,,,Minor,362.81
1282.29323,,,,63,1282.293,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.50,Distribution Main,2018,In service,,,Major,1282.20
513.702965,,,,63,513.703,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.50,Distribution Main,2018,In service,,,Major,513.67
477.076135,,,,63,477.076,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.50,Distribution Main,2018,In service,,,Major,477.04
661.744580,,,,50,661.745,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.00,Distribution Main,2018,In service,,,Minor,661.70
968.501982,,,,63,968.502,0.0,0.1,OPEN,HDPE,RIAT C,01.2020,2.50,Distribution Main,2018,In service,,,Major,968.43
334.924983,,,,63,334.925,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.50,Distribution Main,2018,In service,,,Major,334.90
1145.79024,,,,63,1145.790,0.0,0.1,OPEN,PVC,RIAT C,01.2020,2.50,Distribution Main,2018,In service,,,Major,1145.72
229.610966,,,,150,229.611,0.0,0.1,OPEN,PVC,RIAT C,01.2020,6.00,Distribution Main,2018,In service,,,Major,229.60
759.735029,,,,40,759.735,0.0,0.1,OPEN,PVC,RIAT C,01.2020,1.50,Distribution Main,2018,In service,,,Minor,759.68
250.771065,,,,40,250.771,0.0,0.1,OPEN,PVC,RIAT C,01.2020,1.50,Distribution Main,2018,In service,,,Minor,250.75
591.066298,,,,32,591.066,0.0,0.1,OPEN,PVC,RIAT C,01.2020,1.25,Distribution Main,2018,In service,,,Minor,591.02
424.457454,,,,32,424.457,0.0,0.1,OPEN,PVC,RIAT C,01.2020,1.25,Distribution Main,2018,In service,,,Minor,424.43
758.227520,,,,40,758.228,0.0,0.1,OPEN,PVC,RIAT C,01.2020,1.50,Distribution Main,2018,In service,,,Minor,758.17
372.496224,,,,100,372.496,0.0,0.1,OPEN,PVC,RIAT C,01.2020,4.00,Distribution Main,2018,In service,,,Major,372.47
495.707626,,,,50,495.708,0.0,0.1,OPEN,HDPE,MYT,02.2020,2.00,Distribution Main,2020,Out of service,WFL,,Minor,495.65
288.580867,,,,50,288.581,0.0,0.1,OPEN,HDPE,MYT,02.2020,2.00,Distribution Main,2020,Out of service,WFL,,Minor,288.55
536.944284,,,,50,536.944,0.0,0.1,OPEN,HDPE,MYT,01.2020,2.00,Distribution Main,2020,In service,Ok,,Minor,536.88
309.607513,,,,50,309.608,0.0,0.1,OPEN,HDPE,MYT,01.2020,2.00,Distribution Main,2020,In service,Ok,,Minor,309.57
137.884570,,,,50,137.885,0.0,0.1,OPEN,HDPE,MYT,01.2020,2.00,,,,,,Minor,137.87
2343.93367,,,,150,2343.934,0.0,0.1,OPEN,PVC,CBD,02.2020,6.00,Distribution Main,2018,In service,Network Overhaul,,Major,2343.75
174.633151,,,,150,174.633,0.0,0.1,OPEN,GI,CBD,02.2020,6.00,Distribution Main,,In Service,,No,Major,174.62
452.243905,,,,50,452.244,0.0,0.1,OPEN,PVC,CBD,02.2020,2.00,Distribution Main,,In service,Ok,,Minor,452.21
328.373969,,,,75,328.374,0.0,0.1,OPEN,PVC,CBD,02.2020,3.00,Distribution Main,,In service,Ok,,Major,328.35
101.344972,,,,40,101.345,0.0,0.1,OPEN,HDPE,CBD,02.2020,1.50,Distribution Main,2019,In service,Ok,,Minor,101.34
146.718558,,,,32,146.719,0.0,0.1,OPEN,HDPE,CBD,02.2020,1.25,Distribution Main,2019,In service,Ok,,Minor,146.71
21.3833335,,,Y,50,21.383,0.0,0.1,OPEN,PVC,CBD,08.2015,2.00,Distribution Main,N/A,In Service,,No,Minor,21.38
704.435708,,,,100,704.436,0.0,0.1,OPEN,PVC,CBD,02.2020,4.00,Distribution Main,,In service,LTAP,,Major,704.38
162.560800,,,,50,162.561,0.0,0.1,OPEN,PVC,CBD,02.2020,2.00,Distribution Main,,In service,Ok,,Minor,162.55
215.850516,,,Y,100,215.851,0.0,0.1,OPEN,PVC,MIL,02.2016,4.00,Distribution Main,,In Service,,No,Major,215.84
198.332453,,,,100,198.332,0.0,0.1,OPEN,HDPE,MYT,03.2020,4.00,Distribution Main,2020,In service,Internal project,Ext,Major,198.31
526.759090,,,,75,526.759,0.0,0.1,OPEN,HDPE,MYT,03.2020,3.00,Distribution Main,2020,In service,Internal project,Ext,Major,526.70
424.777738,,,,75,424.778,0.0,0.1,OPEN,PVC,MYT,03.2020,3.00,Distribution Main,2019,In service,Ok,Ovh,Major,424.73
47.2826072,,,,25,47.283,0.0,0.1,OPEN,HDPE,RIAT C,03.2020,1.00,Distribution Main,2018,In service,,,Minor,47.28
310.428865,,,,32,310.429,0.0,0.1,OPEN,HDPE,RIAT C,03.2020,1.25,Distribution Main,2018,In service,,,Minor,310.41
67.9519374,,,,25,67.952,0.0,0.1,OPEN,HDPE,RIAT C,03.2020,1.00,Distribution Main,2018,In service,,,Minor,67.95
174.568764,,,,,174.569,0.0,0.1,,,,,,,,,,,pending,174.56
213.821300,,,,25,213.821,0.0,0.1,OPEN,PVC,KREKAJ,03.2020,1.00,Distribution Main,,In service,Ok,,Minor,213.80
169.205582,,,,32,169.206,0.0,0.1,OPEN,PVC,KREKAJ,03.2020,1.25,Distribution Main,,In service,Okl,,Minor,169.19
275.083932,,,,40,275.084,0.0,0.1,OPEN,PVC,KREKAJ,03.2020,1.50,Distribution Main,,In service,Ok,,Minor,275.06
55.1190998,,,,25,55.119,0.0,0.1,OPEN,PVC,KREKAJ,03.2020,1.00,Distribution Main,2019,In service,OK,,Minor,55.11
89.0148730,,,,50,89.015,0.0,0.1,OPEN,PVC,MIL,01.2020,2.00,Distribution Main,2019,In service,Ok,,Minor,89.01
61.2265848,,,Y,50,61.227,0.0,0.1,OPEN,PVC,MIL,10.2015,2.00,Distribution Main,10.2015,In Service,Proposed DW_Pipe Network,No,Minor,61.22
1185.39813,,,,50,1185.398,0.0,0.1,OPEN,HDPE,MYT,04.2020,2.00,Distribution Main,2020,In service,Ok,Ext,Minor,1185.28
295.001147,,,,50,295.001,0.0,0.1,OPEN,HDPE,MYT,04.2020,2.00,Distribution Main,2020,In service,Ok,Ext,Minor,294.97
1086.39499,,,,50,1086.395,0.0,0.1,OPEN,HDPE,MYT,04.2020,2.00,Distribution Main,2020,In service,Ok,Ext,Minor,1086.27
1385.03493,,,,100,1385.035,0.0,0.1,OPEN,PVC,KREKAJ,,4.00,Distribution Main,2018,In service,Ok,,Major,1384.90
13.4026025,,,,100,13.403,0.0,0.1,OPEN,PVC,KREKAJ,,4.00,Distribution Main,2018,In service,OK,,Major,13.40
75.2163591,,,,32,75.216,0.0,0.1,OPEN,PVC,KREKAJ,,1.25,Distribution Main,2018,In service,OK,,Minor,75.21
314.617293,,,,32,314.617,0.0,0.1,OPEN,PVC,KREKAJ,,1.25,Distribution Main,2018,In service,OK,,Minor,314.59
1034.07354,,,,40,1034.074,0.0,0.1,CLOSED,HDPE,OBA,04.2020,1.50,Distribution Main,2020,Out of service,Not yet connected,,Minor,1034.01
293.740437,,,,50,293.740,0.0,0.1,OPEN,HDPE,OBA,04.2020,2.00,Distribution Main,2020,In service,The network is low pressured,Ext,Minor,293.72
608.068563,,,Y,50,608.069,0.0,0.1,OPEN,PVC,KREKAJ,11.2015,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,608.01
89.8603583,,,,50,89.860,0.0,0.1,OPEN,PVC,KREKAJ,,2.00,Distribution Main,2018,In service,OK,,Minor,89.85
157.548831,,,,75,157.549,0.0,0.1,OPEN,PVC,KREKAJ,,3.00,Distribution Main,2018,In service,OK,,Major,157.53
276.338152,,,,50,276.338,0.0,0.1,OPEN,PVC,KREKAJ,05.2020,2.00,Distribution Main,,In service,Ok,,Minor,276.32
213.918217,,,,75,213.918,0.0,0.1,OPEN,PVC,KREKAJ,05.2020,3.00,Distribution Main,,In service,OK,,Major,213.90
11.8604223,,,,50,11.860,0.0,0.1,OPEN,PVC,KREKAJ,05.2020,2.00,Distribution Main,,In service,Ok,,Minor,11.86
180.381472,,,,75,180.381,0.0,0.1,OPEN,HDPE,KREKAJ,05.2020,3.00,Distribution Main,,In service,Ok,,Major,180.36
387.978876,,,,50,387.979,0.0,0.1,OPEN,PVC,KREKAJ,05.2020,2.00,Distribution Main,,In service,Ok,,Minor,387.94
326.486461,,,,25,326.486,0.0,0.1,OPEN,PVC,KREKAJ,05.2020,1.00,Distribution Main,,In service,Ok,,Minor,326.46
463.838467,,,,25,463.838,0.0,0.1,OPEN,PPR,OBA,05.2020,1.00,Distribution Main,2020,In service,Ok,Ext,Minor,463.81
683.865883,,,,50,683.866,0.0,0.1,OPEN,HDPE,OBA,05.2020,2.00,Distribution Main,2019,In service,Ok,Ext,Minor,683.82
524.775718,,,,40,524.776,0.0,0.1,OPEN,PVC,OBA,05.2020,1.50,Distribution Main,2019,In service,Ok,Ext,Minor,524.74
143.753488,,,,32,143.753,0.0,0.1,OPEN,HDPE,OBA,05.2020,1.25,Distribution Main,2020,In service,Ok,Ext,Minor,143.74
292.570273,,,,25,292.570,0.0,0.1,OPEN,HDPE,OBA,05.2020,1.00,Distribution Main,2020,In service,Ok,Ext,Minor,292.55
39.9934362,,,,200,39.993,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,39.99
310.275082,,,,200,310.275,0.0,0.1,OPEN,PVC,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,310.25
36.7500258,,,,200,36.750,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,36.75
112.362193,,,,200,112.362,0.0,0.1,OPEN,PVC,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,112.35
2.79819806,,,,200,2.798,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,2.80
54.6316099,,,,200,54.632,0.0,0.1,OPEN,PVC,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,54.63
24.4168001,,,,200,24.417,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,24.41
120.003763,,,,200,120.004,0.0,0.1,OPEN,PVC,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,119.99
192.821199,,,,200,192.821,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,192.81
54.8451169,,,,200,54.845,0.0,0.1,OPEN,PVC,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,54.84
29.1265995,,,,200,29.127,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,29.12
16.4648262,,,,220,16.465,0.0,0.1,OPEN,GI,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,16.46
164.166718,,,,200,164.167,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,164.15
20.3994979,,,,220,20.399,0.0,0.1,OPEN,GI,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,20.40
202.225962,,,,200,202.226,0.0,0.1,OPEN,HDPE,MYT,06.2020,,Distribution Main,05.2020,In service,OK,Ext,Major,202.21
368.881875,,,Y,100,368.882,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,368.85
122.088255,,,Y,75,122.088,0.0,0.1,OPEN,PVC,CBD,08.2015,3.00,Distribution Main,N/A,In Service,,No,Major,122.08
266.270610,,,Y,50,266.271,0.0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,11.2014,In Service,New Extensions,No,Minor,266.25
52.1569954,,,,25,52.157,0.0,0.1,OPEN,PVC,CBD,06.2020,1.00,Distribution Main,2018,In service,Ok,EXT,Minor,52.15
292.070107,,,,75,292.070,0.0,0.1,OPEN,PVC,CBD,06.2020,3.00,Distribution Main,,In service,Ok,EXT,Major,292.05
411.253992,,,,40,411.254,0.0,0.1,OPEN,PVC,CBD,12.2019,1.50,Distribution Main,,In service,Ok,,Minor,411.22
232.378631,,,,75,232.379,0.0,0.1,OPEN,PVC,CBD,06.2020,3.00,Distribution Main,2018,In service,Ok,Ovh,Major,232.36
122.755511,,,,25,122.756,0.0,0.1,OPEN,PVC,CBD,02.2019,1.00,Distribution Main,2018,In Service,,,Minor,122.75
204.354271,,,,50,204.354,0.0,0.1,OPEN,PVC,CBD,06.2020,2.00,Distribution Main,2018,In service,Ok,Ext,Minor,204.34
206.892538,,,,32,206.893,0.0,0.1,OPEN,PVC,CBD,06.2020,1.25,Distribution Main,2015,In service,OK,EXT,Minor,206.88
327.612435,,,Y,100,327.612,0.0,0.1,OPEN,GI,CBD,01.2016,4.00,Distribution Main,2015,In Service,,No,Major,327.59
78.1312626,,,Y,100,78.131,0.0,0.1,OPEN,PVC,CBD,01.2016,4.00,Distribution Main,2015,In Service,,No,Major,78.13
289.781597,,,,65,289.782,0.0,0.1,OPEN,GI,CBD,06.2020,2.50,Distribution Main,,In service,Ok,,Major,289.76
294.674747,,,,100,294.675,0.0,0.1,OPEN,GI,CBD,06.2020,4.00,Distribution Main,,In service,Ok,,Major,294.65
291.898539,,,,100,291.899,0.0,0.1,OPEN,GI,CBD,06.2020,4.00,Distribution Main,,In service,Ok,,Major,291.88
432.939529,,,,100,432.940,0.0,0.1,OPEN,GI,CBD,06.2020,4.00,Distribution Main,,In service,Ok,,Major,432.91
108.855698,,,,32,108.856,0.0,0.1,OPEN,GI,CBD,06.2020,1.25,Distribution Main,,In service,Ok,,Minor,108.85
522.639977,,,,50,522.640,0.0,0.1,OPEN,HDPE,KREKAJ,06.2020,2.00,Distribution Main,05.2020,In service,Pump line from Obwolo Tank,EXT,Minor,522.59
100.675421,,,,40,100.675,0.0,0.1,OPEN,HDPE,KREKAJ,06.2020,1.50,Distribution Main,05.2020,In service,Pump line from Obwolo Tank,EXT,Minor,100.67
22.7253417,,,,,22.725,0.0,0.1,,,,,,,,,,,pending,22.72
2.64636308,,,,,2.646,0.0,0.1,,,,,,,,,,,pending,2.65
4.96517849,,,,,4.965,0.0,0.1,,,,,,,,,,,pending,4.96
35.8430575,,,,,35.843,0.0,0.1,,,,,,,,,,,pending,35.84
239.480126,,,Y,100,219.416,0.0,0.1,OPEN,GI,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,219.40
538.684430,,,,40,538.684,0.0,0.1,OPEN,HDPE,CBD,07.2020,1.50,Distribution Main,07.2020,In service,Ok,Ext,Minor,538.65
298.101531,,,,25,298.102,0.0,0.1,OPEN,PVC,CBD,07.2020,,Distribution Main,09.2020,In service,OK,Ovh,Minor,298.08
157.801017,,,,75,157.801,0.0,0.1,OPEN,PVC,MIL,07.2020,3.00,Distribution Main,,In service,Ok,,Major,157.79
252.731447,,,,40,252.731,0.0,0.1,OPEN,PVC,MIL,07.2020,1.50,Distribution Main,,In service,Ok,,Minor,252.71
335.899784,,,,32,335.900,0.0,0.1,OPEN,PVC,OBA,07.2020,1.25,Distribution Main,,In service,Ok,,Minor,335.88
132.302143,,,,40,132.302,0.0,0.1,OPEN,HDPE,OBA,07.2020,1.50,Distribution Main,06.2020,In service,OK,,Minor,132.29
156.584953,,,,40,156.585,0.0,0.1,CLOSED,HDPE,OBA,07.2020,1.50,Distribution Main,,Out of service,Water not yet connected,Ext,Minor,156.58
175.351574,,,,20,175.352,0.0,0.1,CLOSED,HDPE,OBA,07.2020,1.00,Distribution Main,,Out of service,Water not yet connected,Ext,Minor,175.34
26.9082626,,,,40,26.908,0.0,0.1,CLOSED,HDPE,OBA,07.2020,1.50,Distribution Main,,Out of service,Water not yet connected,Ext,Minor,26.91
101.789436,,,,40,101.789,0.0,0.1,OPEN,PVC,OBA,08.2020,1.50,Distribution Main,2020,In service,Ok,Ext,Minor,101.78
58.3293630,,,,25,58.329,0.0,0.1,OPEN,HDPE,CBD,08.2020,1.00,Service line,08.2020,In service,Service line,,Minor,58.33
1074.12860,,,,75,1074.129,0.0,0.1,CLOSED,PVC,MYT,08.2020,3.00,Distribution Main,,Not in service,the line should be repaired,Ext,Major,1074.02
198.085826,,,,32,198.086,0.0,0.1,OPEN,HDPE,KREKAJ,08.2020,1.25,Distribution Main,08.2020,In service,Ok,Ovh,Minor,198.07
503.156416,,,,50,503.156,0.0,0.1,OPEN,PVC,ME,08.2020,2.00,Distribution Main,,In Service,,,Minor,503.12
26.7393259,,,,50,26.739,0.0,0.1,OPEN,PVC,ME,08.2020,2.00,Distribution Main,,In Service,,,Minor,26.74
221.230773,,,,50,221.231,0.0,0.1,OPEN,PVC,ME,08.2020,2.00,Distribution Main,,In Service,,,Minor,221.21
157.407911,,,,40,157.408,0.0,0.1,OPEN,PVC,ME,08.2020,1.50,Distribution Main,,In Service,,,Minor,157.40
101.489621,,,,32,101.490,0.0,0.1,OPEN,HDPE,CBD,09.2020,1.25,Distribution Main,2020,In service,Ok,,Minor,101.48
162.306154,,,,32,162.306,0.0,0.1,OPEN,HDPE,CBD,09.2020,1.25,Distribution Main,2020,In service,Ok,,Minor,162.30
281.594908,,,,40,281.595,0.0,0.1,OPEN,PVC,CBD,09.2020,1.50,Distribution Main,,In service,OK,,Minor,281.58
90.4008362,,,,50,90.401,0.0,0.1,OPEN,PVC,HDPE,09.2020,,Distribution Main,,In service,Ok,,Minor,90.39
574.564183,,,,25,574.564,0.0,0.1,OPEN,PPR,CBD,09.2020,1.00,Distribution Main,2019,In service,Ok,Ext,Minor,574.53
901.916373,,,Y,100,901.916,0.0,0.1,OPEN,PVC,MYT,03.2016,4.00,Distribution Main,N/A,In Service,,No,Major,901.84
231.594948,,,Y,100,231.595,0.0,0.1,OPEN,PVC,KREKAJ,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,231.57
710.503438,,,,100,364.006,0.0,0.1,OPEN,GI,CBD,09.2019,3.00,Distribution Main,,In service,Ok,,Major,363.98
93.9820408,,,Y,100,93.982,0.0,0.1,OPEN,PVC,MIL,02.2015,4.00,Distribution Main,02.2015,In Service,Network renewal,No,Major,93.97
402.422220,,,Y,75,402.422,0.0,0.1,OPEN,PVC,KREKAJ,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,402.38
169.696400,,,Y,150,169.696,0.0,0.1,OPEN,PVC,KREKAJ,2014,6.00,Distribution Main,N/A,In Service,N/A,No,Major,169.68
17.1631438,,,,,17.163,0.0,0.1,,,,,,,,,,,pending,17.16
94.0652823,,,,50,94.065,0.0,0.1,OPEN,PPR,CBD,09.2020,2.00,Distribution Main,,In service,Ok,Ext,Minor,94.06
316.759888,,,Y,100,316.760,0.0,0.1,OPEN,PVC,CBD,2014,4.00,Distribution Main,N/A,Out of service,N/A,No,Major,316.74
27.1410914,,,,50,27.141,0.0,0.1,OPEN,PVC,CBD,09.2020,2.00,Distribution Main,,In service,Ok,,Minor,27.14
58.7859765,,,,50,58.786,0.0,0.1,OPEN,PVC,CBD,09.2020,2.00,Distribution Main,,In service,Ok,,Minor,58.78
509.461132,,,,40,509.461,0.0,0.1,OPEN,PVC,CBD,09.2020,1.50,Distribution Main,,In service,,,Minor,509.42
27.2134810,,,,32,27.213,0.0,0.1,OPEN,PVC,CBD,09.2020,2.00,Distribution Main,,In service,OK,,Minor,27.21
87.7550480,,,,40,87.755,0.0,0.1,OPEN,PVC,CBD,09.2020,1.50,Distribution Main,,In service,,,Minor,87.75
103.436888,,,,25,103.437,0.0,0.1,OPEN,PPR,CBD,09.2020,1.00,Distribution Main,,In service,,,Minor,103.43
306.300965,,,,32,306.301,0.0,0.1,OPEN,PVC,CBD,09.2020,1.25,Distribution Main,,In service,,,Minor,306.28
58.6713426,,,,32,58.671,0.0,0.1,OPEN,PPR,CBD,09.2020,1.25,Distribution Main,,In service,,,Minor,58.67
228.928160,,,,90,228.928,0.0,0.1,OPEN,GI,CBD,01.11.2020,3.00,Distribution Main,1950s,In service,Old and dilapidated,,Major,228.91
363.764340,,,,32,363.764,0.0,0.1,OPEN,PVC,MYT,09.2020,1.25,Distribution Main,2018,In service,Ok,Ext,Minor,363.73
617.209221,,,,50,617.209,0.0,0.1,OPEN,PVC,MYT,09.2020,2.00,Distribution Main,2018,Out of service,Pipe not yet connected,Ext,Minor,617.15
576.892871,,,,50,576.893,0.0,0.1,OPEN,HDPE,KREKAJ,09.2020,2.00,Distribution Main,2019,In service,Ok,Ext,Minor,576.85
218.965524,,,Y,50,218.966,0.0,0.1,OPEN,HDPE,MYT,01.10.2020,2.00,Distribution Main,09.2020,In Service,N/A,Ovh,Minor,218.95
217.430158,,,,75,217.430,0.0,0.1,OPEN,GI,MIL,02.10.2020,3.00,Distribution Main,,In service,Network under drainage,,Major,217.41
203.848139,,,,150,200.767,0.0,0.1,,,,,6.00,,,,,,Major,200.75
866.731010,,,,50,866.731,0.0,0.1,OPEN,PVC,MYT,12.10.2020,2.00,Distribution Main,2018,In service,Extension done by the  county government,Ext,Minor,866.65
175.301259,,,,100,175.301,0.0,0.1,OPEN,PVC,CBD,13.10.2020,4.00,Distribution Main,,In service,Ok,,Major,175.29
186.928097,,,,75,186.928,0.0,0.1,OPEN,HDPE,ME,19.10.2020,3.00,Distribution Main,18.10.2020,In service,Ok,OVH,Major,186.91
209.218978,,,Y,50,209.219,0.0,0.1,OPEN,HDPE,CBD,05.2015,2.00,Distribution Main,2013,In Service,Shallow depth,No,Minor,209.21
696.130485,,,Y,100,686.721,0.0,0.1,OPEN,HDPE,CBD,05.2015,4.00,Distribution Main,2013,In Service,Shallow depth,No,Major,686.68
144.437646,,,Y,100,144.438,0.0,0.1,OPEN,GI,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,144.43
15.8919027,,,,50,15.892,0.0,0.1,OPEN,PVC,CBD,19.10.2020,2.00,Distribution Main,10.2020,In service,Laid to overhaul the old line,,Minor,15.89
22.6836480,,,,75,22.684,0.0,0.1,OPEN,GI,CBD,19.10.2020,3.00,Distribution Main,1980s,In service,Old line,,Major,22.68
312.798621,,,,40,312.799,0.0,0.1,OPEN,HDPE,OBA,27.10.2020,1.50,Distribution Main,2019,In service,OK,EXT,Minor,312.78
312.658753,,,,25,312.659,0.0,0.1,OPEN,HDPE,CBD,30.10.2020,1.00,Distribution Main,29.10.2020,In service,Ok,Ext,Minor,312.63
384.890924,,,,100,384.891,0.0,0.1,OPEN,PVC,KREKAJ,06.11.2020,4.00,Distribution Main,2014,In service,Ok,,Major,384.86
242.777996,,,,40,242.778,0.0,0.1,OPEN,HDPE,KREKAJ,06.11.2020,1.50,Distribution Main,10.2020,In service,OK,Ext,Minor,242.76
204.670962,,,,40,204.671,0.0,0.1,OPEN,PVC,KREKAJ,07.2019,1.50,Distribution Main,,In service,Ok,,Minor,204.65
98.7985556,,,,100,98.799,0.0,0.1,OPEN,PVC,KREKAJ,07.2019,4.00,Distribution Main,,In service,Ok,,Major,98.79
